id,title,category,word_count,content_clean
cnt_0788,Boas práticas de word embeddings para Word2Vec e GloVe,Data Science,27,boas práticas de word embeddings para word2vec e glove. como word embeddings lida com word2vec e glove útil para representar palavras como vetores densos que capturam significado.
cnt_0789,Laravel: relacionamentos do Eloquent ORM,Backend,24,laravel relacionamentos do eloquent orm. conceitos-chave por trás de relacionamentos do eloquent orm em laravel relevantes para modelar associações um-para-muitos e muitos-para-muitos entre tabelas.
cnt_0790,Engenharia de features: codificação de variáveis categóricas,Data Science,31,engenharia de features codificação de variáveis categóricas. notas práticas sobre codificação de variáveis categóricas usando engenharia de features com o objetivo de preparar dados não numéricos para modelos de machine learning.
cnt_0791,Um guia prático de desacoplamento de serviços,Cloud,27,um guia prático de desacoplamento de serviços. conceitos-chave por trás de desacoplamento de serviços em filas na nuvem relevantes para armazenar mensagens em buffer entre componentes distribuídos.
cnt_0792,Normalização de banco de dados: redução de redundância,Databases,30,normalização de banco de dados redução de redundância. uma visão geral de redução de redundância em normalização de banco de dados com foco em organizar tabelas para evitar dados duplicados.
cnt_0793,Boas práticas de ícones SVG para gráficos vetoriais inline,Frontend,27,boas práticas de ícones svg para gráficos vetoriais inline. como ícones svg lida com gráficos vetoriais inline útil para manter ícones nítidos em qualquer resolução de tela.
cnt_0794,Primeiros passos com integração com a câmera,Mobile,34,primeiros passos com integração com a câmera. notas práticas sobre captura e processamento de fotos usando integração com a câmera com o objetivo de adicionar recursos de captura de foto a um app mobile.
cnt_0795,Um guia prático de reatividade compilada,Frontend,25,um guia prático de reatividade compilada. como svelte lida com reatividade compilada útil para atualizar o dom sem uma etapa de diffing de dom virtual.
cnt_0796,Boas práticas de pipelines ETL para extract-transform-load (ETL),Data Engineering,27,boas práticas de pipelines etl para extract-transform-load etl . como pipelines etl lida com extract-transform-load etl útil para transformar dados brutos em um formato limpo e consultável.
cnt_0797,Um guia prático de autenticação sem estado,Backend,28,um guia prático de autenticação sem estado. notas práticas sobre autenticação sem estado usando jwt com o objetivo de emitir tokens assinados em vez de sessões no servidor.
cnt_0798,Boas práticas de Ansible para playbooks idempotentes,DevOps,23,boas práticas de ansible para playbooks idempotentes. como ansible lida com playbooks idempotentes útil para aplicar mudanças de configuração com segurança várias vezes.
cnt_0799,Testes no Spring Boot com Mockito,Backend,21,testes no spring boot com mockito. escrevendo testes unitários e de integração para serviços backend java usando junit mockito e mockbean.
cnt_0800,Por que Core Data importa em iOS,Mobile,25,por que core data importa em ios. conceitos-chave por trás de core data em ios relevantes para persistir dados estruturados do app localmente no dispositivo.
cnt_0801,Boas práticas de balanceadores de carga na nuvem para distribuição de tráfego globalmente,Cloud,38,boas práticas de balanceadores de carga na nuvem para distribuição de tráfego globalmente. notas práticas sobre distribuição de tráfego globalmente usando balanceadores de carga na nuvem com o objetivo de rotear usuários para a região saudável mais próxima.
cnt_0802,Entendendo redução do tempo de inicialização do app em desempenho mobile,Mobile,39,entendendo redução do tempo de inicialização do app em desempenho mobile. notas práticas sobre redução do tempo de inicialização do app usando desempenho mobile com o objetivo de melhorar a primeira impressão que os usuários têm de um app.
cnt_0803,Entendendo logs de consultas lentas em monitoramento de banco de dados,Databases,32,entendendo logs de consultas lentas em monitoramento de banco de dados. explorando logs de consultas lentas com monitoramento de banco de dados como uma forma de identificar consultas que precisam de otimização.
cnt_0804,Primeiros passos com auto scaling,Cloud,28,primeiros passos com auto scaling. notas práticas sobre escalonamento baseado em métricas customizadas usando auto scaling com o objetivo de reagir a sinais de carga específicos da aplicação.
cnt_0805,Funções serverless a fundo: cold starts,Backend,24,funções serverless a fundo cold starts. como funções serverless lida com cold starts útil para reduzir a latência de endpoints de backend pouco chamados.
cnt_0806,Otimização de DataFrames no Spark,Data Engineering,19,otimização de dataframes no spark. melhorando os tempos de execução do pyspark usando partition pruning broadcast joins e caching.
cnt_0807,Um guia prático de formulários reativos,Frontend,23,um guia prático de formulários reativos. explorando formulários reativos com angular como uma forma de validar entradas complexas do usuário de forma declarativa.
cnt_0808,Boas práticas de Amazon S3 para políticas de ciclo de vida de armazenamento de objetos,Cloud,42,boas práticas de amazon s3 para políticas de ciclo de vida de armazenamento de objetos. explorando políticas de ciclo de vida de armazenamento de objetos com amazon s3 como uma forma de arquivar automaticamente dados antigos em camadas de armazenamento mais baratas.
cnt_0809,Boas práticas de Flask para blueprints,Backend,23,boas práticas de flask para blueprints. um olhar prático sobre blueprints em flask essencial para organizar aplicações grandes em componentes modulares e reutilizáveis.
cnt_0810,Primeiros passos com agregação de logs,DevOps,24,primeiros passos com agregação de logs. explorando logging estruturado com agregação de logs como uma forma de facilitar a busca e correlação de logs.
cnt_0811,Delta Lake a fundo: transações ACID em data lakes,Data Engineering,33,delta lake a fundo transações acid em data lakes. notas práticas sobre transações acid em data lakes usando delta lake com o objetivo de adicionar confiabilidade a armazenamento de dados em larga escala.
cnt_0812,Por que agendamento de tarefas em segundo plano importa em otimização de bateria,Mobile,40,por que agendamento de tarefas em segundo plano importa em otimização de bateria. notas práticas sobre agendamento de tarefas em segundo plano usando otimização de bateria com o objetivo de minimizar o consumo de energia por atividades em segundo plano.
cnt_0813,Entendendo round robin vs least connections em algoritmos de balanceamento de carga,Backend,34,entendendo round robin vs least connections em algoritmos de balanceamento de carga. como algoritmos de balanceamento de carga lida com round robin vs least connections útil para distribuir tráfego igualmente entre réplicas do backend.
cnt_0814,Por que desenvolvimento isolado de componentes importa em Storybook,Frontend,30,por que desenvolvimento isolado de componentes importa em storybook. explorando desenvolvimento isolado de componentes com storybook como uma forma de construir e documentar peças de ui fora da aplicação completa.
cnt_0815,Boas práticas de interpretabilidade de modelos para valores SHAP,Data Science,29,boas práticas de interpretabilidade de modelos para valores shap. notas práticas sobre valores shap usando interpretabilidade de modelos com o objetivo de explicar previsões individuais de um modelo complexo.
cnt_0816,Funções serverless: cold starts,Backend,23,funções serverless cold starts. explorando cold starts com funções serverless como uma forma de reduzir a latência de endpoints de backend pouco chamados.
cnt_0817,Primeiros passos com otimização de bateria,Mobile,30,primeiros passos com otimização de bateria. como otimização de bateria lida com agendamento de tarefas em segundo plano útil para minimizar o consumo de energia por atividades em segundo plano.
cnt_0818,IOS: Core Data,Mobile,20,ios core data. explorando core data com ios como uma forma de persistir dados estruturados do app localmente no dispositivo.
cnt_0819,Gerenciamento de estado multiplataforma: Provider e Riverpod,Mobile,33,gerenciamento de estado multiplataforma provider e riverpod. uma visão geral de provider e riverpod em gerenciamento de estado multiplataforma com foco em compartilhar o estado do app entre widgets flutter de forma limpa.
cnt_0820,Primeiros passos com OAuth2,Backend,24,primeiros passos com oauth2. explorando fluxos de autorização com oauth2 como uma forma de delegar acesso sem compartilhar a senha do usuário com terceiros.
cnt_0821,AWS Lambda a fundo: funções serverless,Cloud,24,aws lambda a fundo funções serverless. conceitos-chave por trás de funções serverless em aws lambda relevantes para executar código sem provisionar ou gerenciar servidores.
cnt_0822,Data warehouses a fundo: arquitetura snowflake,Data Engineering,25,data warehouses a fundo arquitetura snowflake. explorando arquitetura snowflake com data warehouses como uma forma de separar armazenamento e computação em cargas de trabalho analíticas.
cnt_0823,Configuração customizada de utility classes do Tailwind,Frontend,21,configuração customizada de utility classes do tailwind. configurando o tailwind.config.js para estender temas definir breakpoints customizados e adicionar classes utilitárias próprias.
cnt_0824,Por que customização de gráficos importa em Matplotlib,Data Science,28,por que customização de gráficos importa em matplotlib. uma visão geral de customização de gráficos em matplotlib com foco em comunicar insights com clareza por meio de visualizações.
cnt_0825,Por que funções serverless importa em AWS Lambda,Cloud,26,por que funções serverless importa em aws lambda. conceitos-chave por trás de funções serverless em aws lambda relevantes para executar código sem provisionar ou gerenciar servidores.
cnt_0826,Primeiros passos com Flask,Backend,22,primeiros passos com flask. uma visão geral de blueprints em flask com foco em organizar aplicações grandes em componentes modulares e reutilizáveis.
cnt_0827,Boas práticas de Flutter para a árvore de widgets,Mobile,32,boas práticas de flutter para a árvore de widgets. explorando a árvore de widgets com flutter como uma forma de construir uis multiplataforma a partir de uma única base de código dart.
cnt_0828,Entendendo Cloud Run em Google Cloud Platform,Cloud,26,entendendo cloud run em google cloud platform. um olhar prático sobre cloud run em google cloud platform essencial para implantar apps em containers sem gerenciar infraestrutura.
cnt_0829,Boas práticas de transações para propriedades ACID,Databases,25,boas práticas de transações para propriedades acid. como transações lida com propriedades acid útil para garantir consistência mesmo quando operações falham no meio do caminho.
cnt_0830,Boas práticas de data warehouses para arquitetura snowflake,Data Engineering,26,boas práticas de data warehouses para arquitetura snowflake. como data warehouses lida com arquitetura snowflake útil para separar armazenamento e computação em cargas de trabalho analíticas.
cnt_0831,Por que o ciclo de vida da Activity importa em Android,Mobile,37,por que o ciclo de vida da activity importa em android. conceitos-chave por trás de o ciclo de vida da activity em android relevantes para gerenciar o estado corretamente quando telas giram ou vão para segundo plano.
cnt_0832,Primeiros passos com PHP,Backend,23,primeiros passos com php. conceitos-chave por trás de padrões psr em php relevantes para manter bases de código de backend interoperáveis entre frameworks.
cnt_0833,Treinando redes neurais com PyTorch,Data Science,21,treinando redes neurais com pytorch. definindo camadas funções de perda otimizadores e executando loops de treino no pytorch para deep learning.
cnt_0834,Um guia prático de VoiceOver e TalkBack,Mobile,28,um guia prático de voiceover e talkback. notas práticas sobre voiceover e talkback usando acessibilidade mobile com o objetivo de tornar apps utilizáveis para usuários com deficiência visual.
cnt_0835,Primeiros passos com uploads multipart,Backend,26,primeiros passos com uploads multipart. explorando tratamento de arquivos grandes com uploads multipart como uma forma de processar uploads de arquivos de forma eficiente no backend.
cnt_0836,Boas práticas de testes unitários para mock de serviços externos,Backend,36,boas práticas de testes unitários para mock de serviços externos. uma visão geral de mock de serviços externos em testes unitários com foco em isolar a lógica de negócio de chamadas de rede durante os testes.
cnt_0837,Entendendo extract-transform-load (ETL) em pipelines ETL,Data Engineering,25,entendendo extract-transform-load etl em pipelines etl. explorando extract-transform-load etl com pipelines etl como uma forma de transformar dados brutos em um formato limpo e consultável.
cnt_0838,Por que partições do Kafka importa em message brokers,Data Engineering,29,por que partições do kafka importa em message brokers. um olhar prático sobre partições do kafka em message brokers essencial para escalar o consumo de eventos entre vários consumidores.
cnt_0839,Boas práticas de Rust para o framework Actix Web,Backend,32,boas práticas de rust para o framework actix web. como rust lida com o framework actix web útil para construir servidores http de alta vazão com fortes garantias de segurança de memória.
cnt_0840,Entendendo workflows reutilizáveis em GitHub Actions,DevOps,24,entendendo workflows reutilizáveis em github actions. conceitos-chave por trás de workflows reutilizáveis em github actions relevantes para compartilhar lógica de ci entre vários repositórios.
cnt_0841,Gerenciamento de configuração: configurações específicas por ambiente,DevOps,27,gerenciamento de configuração configurações específicas por ambiente. um olhar prático sobre configurações específicas por ambiente em gerenciamento de configuração essencial para evitar valores fixos hardcoded entre deploys.
cnt_0842,Boas práticas de redes de entrega de conteúdo (CDN) para cache na borda (edge),Cloud,41,boas práticas de redes de entrega de conteúdo cdn para cache na borda edge . como redes de entrega de conteúdo cdn lida com cache na borda edge útil para servir conteúdo a partir de locais mais próximos dos usuários finais.
cnt_0843,Primeiros passos com ingestão de dados,Data Engineering,30,primeiros passos com ingestão de dados. um olhar prático sobre tratamento de schema drift em ingestão de dados essencial para adaptar pipelines quando a estrutura dos dados de origem muda.
cnt_0844,Primeiros passos com notificações push,Mobile,24,primeiros passos com notificações push. um olhar prático sobre firebase cloud messaging em notificações push essencial para reengajar usuários mesmo com o app fechado.
cnt_0845,Regras de alerta no Prometheus,DevOps,17,regras de alerta no prometheus. definindo limiares de alerta customizados no prometheus e roteando notificações via alertmanager.
cnt_0846,Provisionamento de infraestrutura: automação cloud-native,Cloud,23,provisionamento de infraestrutura automação cloud-native. explorando automação cloud-native com provisionamento de infraestrutura como uma forma de criar ambientes de forma consistente e rápida.
cnt_0847,Funções de janela avançadas em SQL,Databases,24,funções de janela avançadas em sql. usando as funções de janela row number rank lead e lag sobre partições para escrever consultas analíticas complexas.
cnt_0848,Evolução de schema em pipelines,Data Engineering,23,evolução de schema em pipelines. como lidar com mudanças de schema no banco de dados sem quebrar pipelines de ingestão ativos a jusante.
cnt_0849,Processamento de linguagem natural com spaCy,Data Science,21,processamento de linguagem natural com spacy. construindo pipelines avançados de nlp pos tagging reconhecimento de entidades nomeadas ner e dependency parsing.
cnt_0850,Primeiros passos com Kotlin,Backend,25,primeiros passos com kotlin. explorando coroutines no backend com kotlin como uma forma de escrever código de serviço assíncrono que se lê como código síncrono.
cnt_0851,Boas práticas de animações para a Web Animations API,Frontend,27,boas práticas de animações para a web animations api. conceitos-chave por trás de a web animations api em animações relevantes para criar transições suaves sem bibliotecas pesadas.
cnt_0852,Primeiros passos com inferência bayesiana,Data Science,32,primeiros passos com inferência bayesiana. notas práticas sobre distribuições a priori e a posteriori usando inferência bayesiana com o objetivo de atualizar crenças sobre um parâmetro à medida que os dados chegam.
cnt_0853,Boas práticas de SQLite em mobile para biblioteca de persistência Room,Mobile,31,boas práticas de sqlite em mobile para biblioteca de persistência room. explorando biblioteca de persistência room com sqlite em mobile como uma forma de armazenar dados estruturados localmente em dispositivos android.
cnt_0854,Por que réplicas de leitura importa em replicação,Databases,31,por que réplicas de leitura importa em replicação. como replicação lida com réplicas de leitura útil para escalar cargas de trabalho intensivas em leitura entre várias cópias do banco de dados.
cnt_0855,Nuvem híbrida a fundo: conexão entre on-premises e nuvem,Cloud,30,nuvem híbrida a fundo conexão entre on-premises e nuvem. notas práticas sobre conexão entre on-premises e nuvem usando nuvem híbrida com o objetivo de estender infraestrutura existente para a nuvem.
cnt_0856,Por que Debezium importa em Change Data Capture,Data Engineering,35,por que debezium importa em change data capture. notas práticas sobre debezium usando change data capture com o objetivo de capturar mudanças em nível de linha a partir de um banco de dados de origem.
cnt_0857,Boas práticas de verificações de qualidade de dados para regras de validação,Data Engineering,37,boas práticas de verificações de qualidade de dados para regras de validação. notas práticas sobre regras de validação usando verificações de qualidade de dados com o objetivo de detectar dados ruins antes que cheguem aos sistemas seguintes.
cnt_0858,Resposta a incidentes a fundo: runbooks,DevOps,25,resposta a incidentes a fundo runbooks. conceitos-chave por trás de runbooks em resposta a incidentes relevantes para documentar passos para resolver problemas comuns de produção.
cnt_0859,Um guia prático de testes unitários de transformações,Data Engineering,31,um guia prático de testes unitários de transformações. como teste de pipeline de dados lida com testes unitários de transformações útil para detectar bugs antes que cheguem aos dados de produção.
cnt_0860,Um guia prático de gerenciamento de estado leve,Frontend,29,um guia prático de gerenciamento de estado leve. uma visão geral de gerenciamento de estado leve em zustand com foco em evitar boilerplate comparado às tradicionais stores do redux.
cnt_0861,CSS Grid: layouts bidimensionais,Frontend,25,css grid layouts bidimensionais. uma visão geral de layouts bidimensionais em css grid com foco em organizar elementos em linhas e colunas de forma declarativa.
cnt_0862,Boas práticas de rede na nuvem para virtual private clouds (VPCs),Cloud,35,boas práticas de rede na nuvem para virtual private clouds vpcs . um olhar prático sobre virtual private clouds vpcs em rede na nuvem essencial para isolar recursos de nuvem dentro de uma rede privada.
cnt_0863,Primeiros passos com data lakes,Data Engineering,26,primeiros passos com data lakes. um olhar prático sobre schema-on-read em data lakes essencial para armazenar dados brutos de forma flexível antes de definir sua estrutura.
cnt_0864,Boas práticas de notificações locais para agendamento de lembretes,Mobile,28,boas práticas de notificações locais para agendamento de lembretes. como notificações locais lida com agendamento de lembretes útil para disparar alertas sem uma ida e volta ao servidor.
cnt_0865,Entendendo instâncias reservadas em otimização de custos na nuvem,Cloud,33,entendendo instâncias reservadas em otimização de custos na nuvem. notas práticas sobre instâncias reservadas usando otimização de custos na nuvem com o objetivo de reduzir custos de computação com compromissos de longo prazo.
cnt_0866,Primeiros passos com compras no aplicativo,Mobile,25,primeiros passos com compras no aplicativo. explorando storekit e biblioteca de billing com compras no aplicativo como uma forma de implementar assinaturas e compras únicas.
cnt_0867,SQLite em mobile: biblioteca de persistência Room,Mobile,27,sqlite em mobile biblioteca de persistência room. explorando biblioteca de persistência room com sqlite em mobile como uma forma de armazenar dados estruturados localmente em dispositivos android.
cnt_0868,Regras de roteamento de rede virtual na nuvem,Cloud,25,regras de roteamento de rede virtual na nuvem. configurando tabelas de rota de vcn para enviar tráfego por internet gateways ou nat gateways no oci.
cnt_0869,Estratégias de rollback em migração de banco de dados,Databases,28,estratégias de rollback em migração de banco de dados. como escrever scripts de migração seguros de subida e descida para reverter atualizações de schema sem perda de dados.
cnt_0870,Por que construção de redes neurais importa em PyTorch,Data Science,28,por que construção de redes neurais importa em pytorch. como pytorch lida com construção de redes neurais útil para definir camadas e loops de treino personalizados do zero.
cnt_0871,Entendendo particionamento por data em particionamento de dados,Data Engineering,32,entendendo particionamento por data em particionamento de dados. conceitos-chave por trás de particionamento por data em particionamento de dados relevantes para melhorar o desempenho de consultas em tabelas grandes de data lake.
cnt_0872,Multi-stage builds do Docker para Python,DevOps,20,multi-stage builds do docker para python. reduzindo o tamanho de imagens docker python de gigabytes para megabytes usando multi-stage builds.
cnt_0873,Por que tokenização importa em processamento de linguagem natural,Data Science,30,por que tokenização importa em processamento de linguagem natural. um olhar prático sobre tokenização em processamento de linguagem natural essencial para dividir texto em unidades que um modelo consegue processar.
cnt_0874,Primeiros passos com teste A/B,Data Science,27,primeiros passos com teste a b. como teste a b lida com significância estatística útil para decidir se uma diferença observada é real ou fruto do acaso.
cnt_0875,Jenkins: pipelines declarativos,DevOps,22,jenkins pipelines declarativos. notas práticas sobre pipelines declarativos usando jenkins com o objetivo de definir etapas de build e deploy como código.
cnt_0876,TypeScript a fundo: estreitamento de tipos (type narrowing),Frontend,31,typescript a fundo estreitamento de tipos type narrowing . conceitos-chave por trás de estreitamento de tipos type narrowing em typescript relevantes para identificar incompatibilidades de prop e state antes da execução.
cnt_0877,Tipos de índice no PostgreSQL,Databases,23,tipos de índice no postgresql. comparando os índices b-tree hash gin e gist no postgresql. quando e como aplicar cada tipo de índice.
cnt_0878,Boas práticas de uploads multipart para tratamento de arquivos grandes,Backend,33,boas práticas de uploads multipart para tratamento de arquivos grandes. notas práticas sobre tratamento de arquivos grandes usando uploads multipart com o objetivo de processar uploads de arquivos de forma eficiente no backend.
cnt_0879,Web Components a fundo: o Shadow DOM,Frontend,29,web components a fundo o shadow dom. explorando o shadow dom com web components como uma forma de encapsular estilos para que não vazem para o resto da página.
cnt_0880,Entendendo o framework Actix Web em Rust,Backend,32,entendendo o framework actix web em rust. conceitos-chave por trás de o framework actix web em rust relevantes para construir servidores http de alta vazão com fortes garantias de segurança de memória.
cnt_0881,Processamento paralelo com Multiprocessing,Data Engineering,19,processamento paralelo com multiprocessing. escalando etapas de transformação de dados limitadas por cpu em python usando o módulo multiprocessing.
cnt_0882,Geração dinâmica de DAGs no Airflow,Data Engineering,24,geração dinâmica de dags no airflow. como escrever código python que gera múltiplas dags do apache airflow dinamicamente com base em arquivos de configuração.
cnt_0883,Entendendo redes neurais convolucionais em visão computacional,Data Science,25,entendendo redes neurais convolucionais em visão computacional. notas práticas sobre redes neurais convolucionais usando visão computacional com o objetivo de extrair características espaciais de imagens.
cnt_0884,Apache Kafka: streaming de eventos,Data Engineering,23,apache kafka streaming de eventos. explorando streaming de eventos com apache kafka como uma forma de mover dados entre sistemas em tempo real.
cnt_0885,Sharding de banco de dados a fundo: particionamento horizontal,Databases,29,sharding de banco de dados a fundo particionamento horizontal. explorando particionamento horizontal com sharding de banco de dados como uma forma de dividir uma tabela grande entre vários servidores.
cnt_0886,Entendendo service workers em Progressive Web Apps,Frontend,30,entendendo service workers em progressive web apps. uma visão geral de service workers em progressive web apps com foco em habilitar acesso offline e sincronização em segundo plano no navegador.
cnt_0887,NestJS: decorators customizados,Backend,20,nestjs decorators customizados. um olhar prático sobre decorators customizados em nestjs essencial para encapsular lógica repetida de tratamento de requisições.
cnt_0888,Funções de borda (Edge) do AWS Lambda,Cloud,24,funções de borda edge do aws lambda. executando código serverless mais perto dos usuários globais em locais de borda do cloudfront para roteamento rápido.
cnt_0889,Primeiros passos com Web Components,Frontend,26,primeiros passos com web components. como web components lida com o shadow dom útil para encapsular estilos para que não vazem para o resto da página.
cnt_0890,Terraform: gerenciamento de estado,DevOps,23,terraform gerenciamento de estado. conceitos-chave por trás de gerenciamento de estado em terraform relevantes para rastrear mudanças de infraestrutura com segurança entre equipes.
cnt_0891,Por que codificação de variáveis categóricas importa em engenharia de features,Data Science,35,por que codificação de variáveis categóricas importa em engenharia de features. notas práticas sobre codificação de variáveis categóricas usando engenharia de features com o objetivo de preparar dados não numéricos para modelos de machine learning.
cnt_0892,IAM na nuvem a fundo: acesso de privilégio mínimo,Cloud,33,iam na nuvem a fundo acesso de privilégio mínimo. uma visão geral de acesso de privilégio mínimo em iam na nuvem com foco em conceder apenas as permissões que um recurso realmente precisa.
cnt_0893,Um guia prático de builds multi-stage,DevOps,24,um guia prático de builds multi-stage. explorando builds multi-stage com docker como uma forma de manter imagens de container pequenas e prontas para produção.
cnt_0894,Primeiros passos com funções em nuvem,Cloud,29,primeiros passos com funções em nuvem. conceitos-chave por trás de gatilhos orientados a eventos em funções em nuvem relevantes para executar código automaticamente em resposta a eventos na nuvem.
cnt_0895,Boas práticas de visão computacional para redes neurais convolucionais,Data Science,24,boas práticas de visão computacional para redes neurais convolucionais. como visão computacional lida com redes neurais convolucionais útil para extrair características espaciais de imagens.
cnt_0896,Entendendo escaneamento de imagens em registries de containers,DevOps,28,entendendo escaneamento de imagens em registries de containers. conceitos-chave por trás de escaneamento de imagens em registries de containers relevantes para detectar vulnerabilidades antes de implantar um container.
cnt_0897,Boas práticas de bancos de dados de séries temporais para InfluxDB,Databases,39,boas práticas de bancos de dados de séries temporais para influxdb. notas práticas sobre influxdb usando bancos de dados de séries temporais com o objetivo de armazenar e consultar dados de métricas de forma eficiente ao longo do tempo.
cnt_0898,Framework Elixir Phoenix,Backend,22,framework elixir phoenix. construindo sistemas de backend distribuídos tolerantes a falhas e em tempo real com elixir e o framework web phoenix.
cnt_0899,Busca full-text a fundo: tsvector do PostgreSQL,Databases,33,busca full-text a fundo tsvector do postgresql. conceitos-chave por trás de tsvector do postgresql em busca full-text relevantes para buscar em campos de texto grandes de forma eficiente dentro do banco de dados.
cnt_0900,Flexbox a fundo: alinhamento e distribuição,Frontend,25,flexbox a fundo alinhamento e distribuição. explorando alinhamento e distribuição com flexbox como uma forma de construir barras de navegação e layouts de cards responsivos.
cnt_0901,Um guia prático de stacking classifiers,Data Science,22,um guia prático de stacking classifiers. como métodos ensemble lida com stacking classifiers útil para combinar vários modelos para melhorar a acurácia.
cnt_0902,Boas práticas de rede em mobile para tratamento de conexões instáveis,Mobile,34,boas práticas de rede em mobile para tratamento de conexões instáveis. explorando tratamento de conexões instáveis com rede em mobile como uma forma de reenviar requisições que falharam de forma adequada em redes mobile.
cnt_0903,Um guia prático de design de star schema,Databases,24,um guia prático de design de star schema. como data warehousing lida com design de star schema útil para otimizar tabelas para consultas analíticas.
cnt_0904,Primeiros passos com iOS,Mobile,22,primeiros passos com ios. conceitos-chave por trás de core data em ios relevantes para persistir dados estruturados do app localmente no dispositivo.
cnt_0905,Por que entrega progressiva importa em feature flags,DevOps,27,por que entrega progressiva importa em feature flags. notas práticas sobre entrega progressiva usando feature flags com o objetivo de ativar e desativar features sem reimplantar código.
cnt_0906,Gerenciamento de Identity Domains no OCI,Cloud,25,gerenciamento de identity domains no oci. configurando ciclos de vida de usuário políticas de grupo e autenticação multifator mfa em domínios de iam do oci.
cnt_0907,Primeiros passos com segurança de banco de dados,Databases,30,primeiros passos com segurança de banco de dados. como segurança de banco de dados lida com segurança em nível de linha útil para restringir quais linhas um usuário pode acessar.
cnt_0908,Entendendo camadas de armazenamento frio vs quente em armazenamento em nuvem,Cloud,37,entendendo camadas de armazenamento frio vs quente em armazenamento em nuvem. notas práticas sobre camadas de armazenamento frio vs quente usando armazenamento em nuvem com o objetivo de equilibrar custo e velocidade de recuperação de dados armazenados.
cnt_0909,Arquitetura MVC do Ruby on Rails,Backend,27,arquitetura mvc do ruby on rails. entendendo convention over configuration no ruby on rails. como models views e controllers interagem em aplicações web com banco de dados.
cnt_0910,Análise de distribuição de dados,Data Science,18,análise de distribuição de dados. verificando normalidade assimetria skewness e curtose usando testes estatísticos e gráficos de probabilidade.
cnt_0911,Primeiros passos com MySQL,Databases,22,primeiros passos com mysql. um olhar prático sobre otimização de consultas em mysql essencial para reescrever consultas lentas usando planos do explain.
cnt_0912,Validação cruzada para séries temporais,Data Science,25,validação cruzada para séries temporais. por que a validação cruzada k-fold padrão falha em dados de série temporal e como usar o timeseriessplit no scikit-learn.
cnt_0913,Sistemas de recomendação: filtragem colaborativa,Data Science,25,sistemas de recomendação filtragem colaborativa. explorando filtragem colaborativa com sistemas de recomendação como uma forma de sugerir itens com base em comportamentos de usuários semelhantes.
cnt_0914,Um guia prático de releases sem downtime,DevOps,25,um guia prático de releases sem downtime. um olhar prático sobre releases sem downtime em deploys blue-green essencial para alternar tráfego entre dois ambientes idênticos.
cnt_0915,Um guia prático de serviços de banco de dados gerenciados,Cloud,35,um guia prático de serviços de banco de dados gerenciados. explorando serviços de banco de dados gerenciados com bancos de dados em nuvem como uma forma de delegar backups e atualizações ao provedor de nuvem.
cnt_0916,Boas práticas de teste A/B para significância estatística,Data Science,31,boas práticas de teste a b para significância estatística. explorando significância estatística com teste a b como uma forma de decidir se uma diferença observada é real ou fruto do acaso.
cnt_0917,XGBoost: gradient boosting,Data Science,22,xgboost gradient boosting. notas práticas sobre gradient boosting usando xgboost com o objetivo de combinar modelos fracos em um modelo preditivo forte.
cnt_0918,Dashboards de visualização de dados a fundo: Plotly Dash,Data Science,30,dashboards de visualização de dados a fundo plotly dash. uma visão geral de plotly dash em dashboards de visualização de dados com foco em construir ferramentas exploratórias interativas para stakeholders.
cnt_0919,Primeiros passos com funções serverless,Backend,25,primeiros passos com funções serverless. um olhar prático sobre cold starts em funções serverless essencial para reduzir a latência de endpoints de backend pouco chamados.
cnt_0920,Entendendo manipuladores de toque customizados em reconhecimento de gestos,Mobile,31,entendendo manipuladores de toque customizados em reconhecimento de gestos. como reconhecimento de gestos lida com manipuladores de toque customizados útil para construir interações de swipe e pinch em um app mobile.
cnt_0921,Svelte: reatividade compilada,Frontend,25,svelte reatividade compilada. notas práticas sobre reatividade compilada usando svelte com o objetivo de atualizar o dom sem uma etapa de diffing de dom virtual.
cnt_0922,Por que processamento de streams com estado importa em Apache Flink,Data Engineering,30,por que processamento de streams com estado importa em apache flink. como apache flink lida com processamento de streams com estado útil para manter estado entre eventos em tempo real.
cnt_0923,AWS: auto scaling do EC2,Cloud,25,aws auto scaling do ec2. conceitos-chave por trás de auto scaling do ec2 em aws relevantes para ajustar a capacidade computacional automaticamente conforme a demanda.
cnt_0924,Um guia prático de cache na borda (edge),Cloud,35,um guia prático de cache na borda edge . como redes de entrega de conteúdo cdn lida com cache na borda edge útil para servir conteúdo a partir de locais mais próximos dos usuários finais.
cnt_0925,Primeiros passos com service mesh,DevOps,23,primeiros passos com service mesh. explorando gerenciamento de tráfego com istio com service mesh como uma forma de controlar a comunicação entre microsserviços.
cnt_0926,Primeiros passos com VPN na nuvem,Cloud,28,primeiros passos com vpn na nuvem. notas práticas sobre conexões site a site usando vpn na nuvem com o objetivo de conectar com segurança redes on-premises à nuvem.
cnt_0927,Algoritmo de clustering k-Means,Data Science,24,algoritmo de clustering k-means. aprendizado não supervisionado com k-means escolhendo o número ideal de clusters usando o método do cotovelo e o silhouette score.
cnt_0928,Boas práticas de funções serverless para cold starts,Backend,27,boas práticas de funções serverless para cold starts. explorando cold starts com funções serverless como uma forma de reduzir a latência de endpoints de backend pouco chamados.
